,Club,Age,Height,National,Positions,TotAD,WonAD,LostAD,CrAss,CorAss,ThrbAss,FreAss,ThrInAss,OthAss,TotAss,BlkSh,BlkCr,BlkPs,YelC,RedC,TotClr,UnDrib,SucDrib,TotDrib,Fouled,Fouls,TotGs,SYBGs,PAGs,OOBGs,TotInt,TotKPs,LKPs,SKPs,COF,TotPs,AccLB,InAccLB,AccSP,InAccSP,UnTch,Dispo,TotSav,SYBSav,PASav,OOBSav,TotSh,OOBSh,SYBSh,PASh,TotTkl,DribPast,TotAttTkl,Player,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,League,CLB,Main_position,Foot,Contract,Market_Value
348,Lecce,33 years old (10-09-1991),"1,74m",Italy,"Attacking Midfielder (Left, Right), Forward",0.2,-,0.2,-,-,-,-,-,-,-,-,-,-,0.2,-,-,0.2,-,0.2,0.2,-,-,-,-,,-,0.2,-,0.2,0.2,3,-,-,2.7,0.3,0.2,0.2,-,-,-,-,0.5,0.3,-,0.2,-,-,-,Nicola Sansone,1(5),63,-,-,1,-,0.5,88.9,-,-,6.09,SerieA,US Lecce,Left Winger,right,"Jun 30, 2025",€400k
349,Inter,23 years old (23-01-2002),"1,75m",Poland,"Defender (Left), Midfielder (Left, Right)",1.1,0.4,0.7,-,-,-,-,-,-,-,0.2,0.2,0.4,-,-,0.5,1.2,0.2,1.3,1.1,0.2,-,-,-,,0.3,0.8,0.3,0.6,0.1,17.4,0.4,0.9,13.2,2.9,0.7,0.3,-,-,-,-,0.4,0.3,-,0.2,0.7,0.4,1.1,Nicola Zalewski,4(8),532,-,-,-,-,0.4,78,0.4,-,6.25,SerieA,Inter Milan,Left Midfield,right,"Jun 30, 2025",€10.00m
350,Empoli,29 years old (23-01-1996),"1,78m",Switzerland,Defensive Midfielder (C),0.8,0.3,0.5,-,-,-,-,-,-,-,0.1,0.1,0.1,0.1,-,0.5,0.1,-,0.1,0.3,1.1,-,-,-,,0.4,0.2,-,0.2,-,11.9,0.2,0.8,9.6,1.3,0.3,0.3,-,-,-,-,0.1,0.1,-,-,1.1,0.4,1.5,Nicolas Haas,2(8),281,-,-,1,-,0.1,82.4,0.3,-,6.21,SerieA,FC Empoli,Central Midfield,right,"Jun 30, 2025",€700k
351,Cagliari,35 years old (12-10-1989),"1,80m",Italy,Midfielder (Centre),1.8,0.9,0.9,-,-,-,-,-,-,-,-,-,0.2,0.1,-,0.2,0.8,0.4,1.2,1.3,0.8,0.1,0.1,-,,0.1,1.1,0.5,0.5,0.3,14.2,0.7,0.8,9.3,3.5,1.2,0.9,-,-,-,-,1.2,0.5,-,0.7,0.6,0.4,1,Nicolas Viola,16(8),1157,3,1,2,-,1.2,69.9,0.9,2,6.49,SerieA,Cagliari Calcio,Attacking Midfield,left,"Jun 30, 2025",€1.00m
352,Verona,24 years old (06-04-2001),"1,87m",Argentina,Defender (Centre),4.5,3.5,1,-,-,-,-,-,-,-,0.5,0.5,0.6,0.1,0.1,5.7,-,0.1,0.1,0.2,1.6,-,-,-,,1,0.6,0.5,0.1,-,33.1,3.3,5.5,19.6,4.7,0.5,0.1,-,-,-,-,0.6,0.1,0.1,0.4,2.6,0.6,3.2,Nicolas Valentini,9(1),781,-,-,1,1,0.6,69.2,3.5,2,6.88,SerieA,Hellas Verona,Centre-Back,left,"Jun 30, 2025",€4.50m
353,Inter,28 years old (07-02-1997),"1,75m",Italy,Attacking Midfielder (Centre),1.6,0.8,0.8,0.1,-,-,-,-,0.1,0.2,0.1,-,0.7,0.1,-,0.5,1.1,0.7,1.8,1.1,0.8,0.1,-,0.1,,0.3,1.7,0.2,1.5,0.1,52.9,2.7,1.6,42.4,6.3,0.9,1.3,-,-,-,-,1.4,1,-,0.4,1.6,1,2.6,Nicolo Barella,27(3),2318,3,6,4,-,1.4,85.2,0.8,3,7.0,SerieA,Inter Milan,Central Midfield,right,"Jun 30, 2029",€80.00m
354,Bologna,24 years old (28-12-2000),"1,73m",Italy,"Attacking Midfielder (Centre, Left, Right), Forward",0.7,0.2,0.5,0.1,-,-,-,-,0.1,0.2,-,-,0.6,-,-,0.1,0.7,0.6,1.3,1.4,0.5,0.1,0.1,-,,0.1,0.6,0.1,0.6,-,9.7,0.1,0.1,8,1.5,0.6,0.4,-,-,-,-,0.6,0.2,-,0.4,0.9,0.4,1.2,Nicolo Cambiaghi,2(12),401,1,3,-,-,0.6,83.8,0.2,-,6.61,SerieA,Bologna FC 1909,Left Winger,right,"Jun 30, 2029",€7.00m
355,Bologna,27 years old (14-02-1998),"1,91m",Italy,Defender (Centre),4,2.2,1.8,-,-,-,-,-,-,-,0.5,-,0.3,0.1,-,3.1,-,0.2,0.2,0.3,1.4,-,-,-,,1,0.2,0.1,0.1,-,31.2,1.7,0.6,25.6,3.3,0.5,-,-,-,-,-,0.2,-,0.1,0.1,0.5,0.3,0.8,Nicolo Casale,7(6),719,-,-,1,-,0.2,87.4,2.2,-,6.43,SerieA,Bologna FC 1909,Centre-Back,right,"Jun 30, 2025",€7.00m
356,Fiorentina,24 years old (12-02-2001),"1,78m",Italy,Defensive Midfielder (C),0.3,0.1,0.2,-,-,-,-,-,0.2,0.2,0.1,-,0.4,-,-,0.8,0.8,0.5,1.4,1,0.5,-,-,-,,0.3,1,0.3,0.7,-,30.5,2.2,1.7,23.6,2.9,1.2,0.6,-,-,-,-,0.5,0.4,-,0.2,1.3,1.1,2.4,Nicolo Fagioli,7(4),648,-,2,-,-,0.5,84.8,0.1,-,6.48,SerieA,ACF Fiorentina,Central Midfield,right,"Jun 30, 2025",€18.00m
357,Lazio,23 years old (04-12-2001),"1,79m",Italy,Defensive Midfielder (C),1,0.3,0.7,-,-,0.1,-,-,-,0.1,0.1,0.1,0.5,0.4,-,1.3,0.2,0.6,0.8,0.8,1.3,-,-,-,,1.5,1,0.2,0.8,0.1,62.1,3,2,53.6,3.4,0.7,0.4,-,-,-,-,0.9,0.7,-,0.2,2.6,1.1,3.7,Nicolo Rovella,27(2),2419,-,3,13,-,0.9,91.2,0.3,1,6.8,SerieA,SS Lazio,Defensive Midfield,right,"Jun 30, 2025",€28.00m
358,Juventus,22 years old (19-03-2003),"1,92m",Italy,Defender (Right),0.8,0.3,0.6,-,-,-,-,-,-,-,-,0.2,0.2,0.2,-,0.8,0.2,0.2,0.4,0.4,0.4,0.1,0.1,-,,0.3,0.6,0.2,0.4,-,34.6,1.1,1.2,30.7,1.6,0.4,0.2,-,-,-,-,0.2,-,-,0.2,1.1,0.4,1.5,Nicolo Savona,16(9),1458,2,1,4,-,0.2,91.7,0.3,1,6.56,SerieA,Juventus FC,Right-Back,right,"Jun 30, 2029",€14.00m
359,Fiorentina,25 years old (02-07-1999),"1,90m",Italy,"Attacking Midfielder (Centre, Left, Right), Forward",0.6,0.3,0.4,-,-,-,-,-,0.1,0.1,-,-,-,0.3,-,-,0.7,0.4,1.1,1.2,0.6,0.1,0.1,-,,0.1,0.5,0.1,0.4,-,7,0.1,0.2,6,0.7,1.3,1,-,-,-,-,0.8,0.2,0.1,0.5,-,0.1,0.1,Nicolo Zaniolo,0(14),344,2,2,4,-,0.8,86.7,0.3,-,6.33,SerieA,ACF Fiorentina,Attacking Midfield,left,"Jun 30, 2025",€16.00m
360,Napoli,28 years old (21-05-1996),"1,90m",Italy,Goalkeeper,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Nikita Contini,1,1,-,-,1,-,-,-,-,-,6.0,SerieA,SSC Napoli,Goalkeeper,right,"Jun 30, 2025",€400k
361,Lecce,25 years old (05-04-2000),"1,85m",Montenegro,"Attacking Midfielder (Left), Forward",6,2.5,3.5,-,-,-,-,-,0.1,0.1,0.2,-,0.1,0.2,-,0.7,1.3,0.5,1.8,1.4,1.5,0.3,0.2,0.1,,0.2,0.8,0.1,0.8,0.5,17.4,0.7,0.5,11.1,5.1,2.3,1.1,-,-,-,-,3.9,1.5,0.2,2.2,0.5,0.2,0.8,Nikola Krstovic,33,2743,10,3,5,-,3.9,67.7,2.5,2,6.8,SerieA,US Lecce,Centre-Forward,right,"Jun 30, 2027",€14.00m
362,Bologna,27 years old (12-03-1998),"1,84m",Croatia,Midfielder (Centre),1.5,0.7,0.8,-,-,-,-,-,0.1,0.1,0.4,0.1,0.6,0.1,-,0.8,0.3,0.3,0.6,0.5,1,-,-,-,,0.7,1,0.5,0.5,-,36,3.1,1.6,26.7,4.7,0.6,0.2,-,-,-,-,0.7,0.7,-,0.1,1.7,0.6,2.3,Nikola Moro,14(6),1122,-,2,1,-,0.7,82.8,0.7,-,6.64,SerieA,Bologna FC 1909,Defensive Midfield,right,"Jun 30, 2027",€5.00m
363,Torino,27 years old (04-10-1997),"1,79m",Croatia,"Attacking Midfielder (Centre, Left, Right), Forward",2,1,1,-,-,-,-,-,0.2,0.2,0.1,0.1,0.3,-,-,0.4,0.8,0.8,1.7,0.8,0.9,0.2,0.1,-,,0.3,0.8,0.1,0.8,0.2,24.3,0.5,0.2,19.2,4.3,1.4,1.1,-,-,-,-,0.9,0.5,-,0.4,1.3,0.7,2,Nikola Vlasic,19(7),1780,4,4,-,-,0.9,81.2,1,-,6.69,SerieA,Torino FC,Attacking Midfield,right,"Jun 30, 2027",€8.00m
364,Napoli,24 years old (24-05-2000),"1,85m",Switzerland,"Attacking Midfielder (Left), Forward",0.6,0.2,0.5,-,-,-,-,-,-,-,-,-,0.1,-,-,0.1,1.2,1.1,2.3,0.5,0.5,0.1,0.1,-,,0.2,0.4,-,0.4,0.1,8.3,0.1,0.2,6.6,1.4,1.1,0.8,-,-,-,-,1.2,0.2,-,1,0.2,0.1,0.3,Noah Okafor,5(6),413,1,-,-,-,1.2,81.3,0.2,-,6.33,SerieA,SSC Napoli,Left Winger,right,"Jun 30, 2025",€15.00m
365,Lazio,25 years old (26-01-2000),"1,83m",Portugal,"Defender (Left), Midfielder (Left)",1,0.4,0.5,0.2,-,-,-,-,0.2,0.4,0.1,0.5,0.8,0.1,-,1.4,2.3,2.1,4.4,1.4,0.8,-,-,-,,0.9,1.5,0.2,1.2,-,33.3,1,0.5,27.2,4.6,1.9,1.5,-,-,-,-,1.2,0.9,-,0.3,1.3,0.9,2.2,Nuno Tavares,20(1),1563,-,8,2,1,1.2,84.7,0.4,3,7.02,SerieA,SS Lazio,Left-Back,left,"Jun 30, 2025",€25.00m
366,Atalanta,24 years old (04-01-2001),"1,91m",,"Defender (Centre, Right)",1.9,1.2,0.7,-,-,-,-,-,-,-,0.2,0.2,0.6,0.1,-,0.8,0.4,0.4,0.7,0.4,0.9,-,-,-,,0.6,0.1,-,0.1,0.1,36.4,1.8,1,30.3,3.4,0.8,0.2,-,-,-,-,0.4,0.1,0.1,0.2,0.9,0.2,1.1,Odilon Kossounou,8(6),810,-,-,1,-,0.4,88,1.2,-,6.41,SerieA,Atalanta BC,Centre-Back,right,"Jun 30, 2025",€25.00m
367,Udinese,26 years old (04-01-1999),"1,75m",Spain,"Defensive Midfielder (C), Midfielder (Right)",0.8,0.2,0.6,-,-,-,-,-,-,-,0.2,-,0.2,-,-,0.3,0.2,0.1,0.3,0.3,0.5,-,-,-,,0.1,0.3,-,0.3,-,10.9,0.4,0.3,9.2,1,0.4,0.2,-,-,-,-,0.2,0.2,-,-,0.8,0.6,1.3,Oier Zarraga,6(12),643,-,-,-,-,0.2,87.8,0.2,-,6.21,SerieA,Udinese Calcio,Central Midfield,right,"Jun 30, 2027",€2.00m
368,Empoli,26 years old (07-09-1998),"1,89m",Norway,"Attacking Midfielder (Centre, Right)",1.5,0.5,1,-,-,-,-,-,-,-,-,-,-,0.1,-,0.4,0.4,0.3,0.7,0.1,0.4,-,-,-,,0.1,0.4,-,0.4,0.1,8.8,0.4,0.2,5.8,2.4,0.7,0.4,-,-,-,-,0.2,-,-,0.2,0.3,0.2,0.5,Ola Solbakken,7(11),676,-,-,1,-,0.2,70.4,0.5,-,6.18,SerieA,FC Empoli,Right Winger,left,"Jun 30, 2025",€2.50m
369,Lazio,21 years old (04-06-2003),"1,94m",Denmark,Defender,1,-,1,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,,-,-,-,-,-,12,-,-,11,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Oliver Provstgaard,0(1),22,-,-,-,-,-,91.7,-,-,6.08,SerieA,SS Lazio,Centre-Back,left,"Jun 30, 2029",€3.50m
370,Monza,20 years old (20-07-2004),"1,79m",England,Forward,0.1,-,0.1,-,-,-,-,-,-,-,-,-,0.3,-,-,-,0.3,0.4,0.7,0.3,0.3,-,-,-,,-,0.6,-,0.6,0.1,9.6,0.4,-,8,1.1,0.6,0.3,-,-,-,-,0.4,0.4,-,-,0.3,0.1,0.4,Omari Forson,0(7),107,-,-,-,-,0.4,88.1,-,-,6.12,SerieA,AC Monza,Right Winger,left,"Jun 30, 2028",€2.00m
371,Verona,30 years old (05-12-1994),"1,80m",Slovakia,"Midfielder (Centre), Forward",1,0.6,0.4,-,-,-,-,-,-,0.1,0.3,0.1,0.6,0.3,-,1.1,0.7,0.8,1.5,2.1,1.7,-,-,-,,1.2,1.2,0.4,0.8,-,39.5,2.9,2.3,29.7,4.6,1.8,0.8,-,-,-,-,0.8,0.8,-,0.1,1.7,1.3,3,Ondrej Duda,24(1),2144,1,2,8,1,0.8,82.6,0.6,1,6.67,SerieA,Hellas Verona,Central Midfield,right,"Jun 30, 2025",€4.00m
372,Udinese,25 years old (07-02-2000),"1,92m",France,Defender (Centre),2.4,1.1,1.3,-,-,-,-,-,0.1,0.1,1,0.2,0.7,0.1,0.1,3.9,0.4,1.5,1.9,0.7,0.9,0.1,-,0.1,,0.9,0.9,0.2,0.7,-,59.1,5.4,2.7,47.5,3.6,0.8,0.5,-,-,-,-,0.7,0.3,0.1,0.2,1.9,0.5,2.3,Oumar Solet,15,1314,1,1,1,1,0.7,89.4,1.1,2,7.01,SerieA,Udinese Calcio,Centre-Back,right,"Jun 30, 2027",€14.00m
373,Bologna,23 years old (29-05-2001),"1,89m",Netherlands,Defensive Midfielder (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,,2,-,-,-,-,4,-,-,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Oussama El Azzouzi,0(1),7,-,-,-,-,-,75,-,-,6.29,SerieA,Bologna FC 1909,Defensive Midfield,right,"Jun 30, 2027",€2.00m
374,Fiorentina,31 years old (31-08-1993),"1,93m",Spain,Defender (Centre),3.2,2.1,1.1,-,-,-,-,-,-,-,1.1,0.1,0.2,0.1,0.1,4.4,-,0.3,0.3,0.3,1.4,-,-,-,,1.9,0.2,0.1,0.1,-,58.2,3.5,3.5,48.8,2.4,0.2,0.3,-,-,-,-,0.1,-,-,0.1,1.4,0.5,1.9,Pablo Mari,19,1630,-,-,2,1,0.1,90,2.1,-,6.75,SerieA,ACF Fiorentina,Centre-Back,left,"Jun 30, 2027",€3.50m
375,Napoli,29 years old (27-07-1995),"1,83m",Italy,"Defender (Left, Right), Midfielder (Left, Right)",0.6,0.2,0.4,-,-,-,-,-,-,-,0.1,0.1,0.2,0.1,-,1.2,0.4,0.5,0.9,0.3,0.4,-,-,-,,0.3,0.3,-,0.3,0.1,12.1,0.3,0.4,9.9,1.5,0.7,0.6,-,-,-,-,0.2,-,-,0.2,0.8,0.4,1.2,Pasquale Mazzocchi,8(11),687,-,-,2,-,0.2,83.9,0.2,-,6.35,SerieA,SSC Napoli,Right-Back,right,"Jun 30, 2027",€3.00m
376,Lazio,32 years old (17-04-1993),"1,84m",Spain,"Defender (Centre, Right), Midfielder (Right)",1.4,0.7,0.6,-,-,-,-,-,-,-,0.2,0.1,0.1,0.3,-,1.9,-,-,-,0.5,0.5,0.1,-,-,,0.3,0.1,-,0.1,-,36.2,2.3,2.9,30,1,0.2,-,-,-,-,-,0.2,-,0.1,0.1,0.8,0.4,1.2,Patric,6(5),605,1,-,3,-,0.2,89.2,0.7,-,6.27,SerieA,SS Lazio,Centre-Back,right,"Jun 30, 2027",€4.00m
377,Monza,30 years old (09-02-1995),"1,78m",Italy,"Midfielder (Centre, Left, Right)",1.2,0.3,0.9,-,-,-,-,-,0.1,0.1,0.2,0.1,0.6,0.1,-,1.1,0.4,0.3,0.6,0.6,1,0.1,0.1,-,,0.4,0.6,0.2,0.5,-,17.4,0.8,0.7,12.9,2.9,1,0.8,-,-,-,-,0.6,0.3,0.1,0.2,1.2,0.4,1.6,Patrick Ciurria,11(6),998,1,1,1,-,0.6,79.3,0.3,-,6.35,SerieA,AC Monza,Right Midfield,both,"Jun 30, 2026",€3.00m
378,Como,27 years old (03-01-1998),"1,83m",Italy,Forward,2.9,0.8,2.1,-,-,-,-,-,0.1,0.1,-,0.1,0.4,-,-,0.2,0.5,0.3,0.8,0.8,0.8,0.2,0.1,-,,0.1,0.7,-,0.7,0.6,14.4,0.1,0.2,10.7,3.4,2.1,0.9,-,-,-,-,2.1,0.4,0.1,1.5,0.5,0.2,0.7,Patrick Cutrone,22(7),1905,6,4,1,-,2.1,74.9,0.8,2,6.56,SerieA,Como 1907,Centre-Forward,right,"Jun 30, 2028",€7.00m
379,Genoa,24 years old (27-01-2001),"1,82m",Italy,Defensive Midfielder (C),2,1.2,0.8,-,-,-,-,-,-,-,0.3,0.1,0.6,0.1,-,1.4,0.5,0.5,1,1.9,1.3,-,-,-,,0.5,0.2,-,0.2,-,22.7,0.7,1.1,17.3,3.5,0.8,0.5,-,-,-,-,0.3,-,-,0.2,2,0.6,2.6,Patrizio Masini,12(10),1173,1,-,3,-,0.3,79.6,1.2,-,6.58,SerieA,Genoa CFC,Central Midfield,right,"Jun 30, 2028",€3.50m
380,Roma,31 years old (15-11-1993),"1,77m",Argentina,"Attacking Midfielder (Centre, Right), Forward",1,0.3,0.7,-,-,-,-,-,0.1,0.1,-,-,0.5,0.1,-,0.1,1.3,0.5,1.8,2.5,0.3,0.3,0.2,-,,0.1,1.7,0.3,1.3,0.3,27.5,1.5,0.6,22.3,3.1,1.7,1.2,-,-,-,-,2.1,1,0.1,1,0.7,0.5,1.2,Paulo Dybala,16(8),1420,6,3,2,-,2.1,86.5,0.3,4,6.92,SerieA,AS Roma,Second Striker,left,"Jun 30, 2026",€8.00m
381,Verona,29 years old (20-05-1995),"1,89m",Poland,"Defender (Centre), Defensive Midfielder (C)",2.4,1.3,1.2,-,-,-,-,-,-,-,0.2,-,0.4,0.3,-,2.6,0.1,0.1,0.2,0.4,1.3,-,-,-,,0.8,-,-,-,-,30.3,1.5,2.5,24,2.3,0.3,0.1,-,-,-,-,0.2,-,-,0.1,1.8,0.4,2.1,Pawel Dawidowicz,22(2),1685,-,-,6,1,0.2,84,1.3,-,6.3,SerieA,Hellas Verona,Centre-Back,both,"Jun 30, 2025",€2.50m
382,Lazio,37 years old (28-07-1987),"1,67m",Spain,"Midfielder (Centre, Left, Right), Forward",0.2,-,0.2,-,-,-,-,-,-,-,-,-,0.3,0.1,-,0.1,0.6,0.5,1,0.8,0.7,0.3,0.2,-,,0.1,0.6,0.1,0.5,-,17.1,0.7,0.2,14.1,2,0.7,0.7,-,-,-,-,1,0.5,0.1,0.5,0.7,0.4,1,Pedro,6(20),949,8,1,2,-,1,86.7,-,-,6.55,SerieA,SS Lazio,Right Winger,both,"Jun 30, 2025",€1.00m
383,Monza,27 years old (22-01-1998),"1,85m",Portugal,"Defender (Centre, Right), Midfielder (Left, Right)",1.9,0.8,1.2,0.1,-,-,-,-,-,0.1,0.3,0.3,0.4,0.3,-,1.9,0.3,0.4,0.8,0.3,1.4,-,-,-,,0.5,0.4,0.1,0.3,-,26.6,1.1,1.6,20.8,3.2,0.8,0.6,-,-,-,-,0.4,0.1,-,0.3,1.5,0.6,2.1,Pedro Pereira,29(3),2451,1,3,9,-,0.4,82.2,0.8,-,6.36,SerieA,AC Monza,Right-Back,right,"Jun 30, 2025",€1.80m
384,Como,42 years old (31-08-1982),"1,88m",Spain,Goalkeeper,0.1,0.1,-,-,-,-,-,-,-,-,-,-,-,-,-,0.8,0.1,-,0.1,0.1,-,-,-,-,,-,-,-,-,-,27.6,5.5,7.4,14.5,0.2,-,-,2.3,0.1,1.2,1,-,-,-,-,-,0.1,0.1,Pepe Reina,10,900,-,-,-,-,-,72.5,0.1,-,6.4,SerieA,Como 1907,Goalkeeper,right,"Jun 30, 2025",€600k
385,Napoli,28 years old (11-06-1996),"1,93m",Denmark,"Midfielder (Centre), Forward",2.5,1.5,1,-,-,-,-,-,-,-,0.2,-,0.3,-,-,0.8,0.2,-,0.2,0.2,0.8,0.2,0.2,-,,0.5,0.3,-,0.3,-,12,0.3,0.2,9.2,2.3,-,0.2,-,-,-,-,0.8,0.3,0.2,0.3,1.5,0.2,1.7,Philip Billing,1(5),142,1,-,-,-,0.8,79.2,1.5,-,6.55,SerieA,SSC Napoli,Central Midfield,left,"Jun 30, 2025",€12.00m
386,Genoa,30 years old (18-03-1995),"1,94m",Italy,Goalkeeper,-,-,-,-,-,-,-,-,-,-,-,-,0.1,0.1,-,0.3,-,-,-,-,-,-,-,-,,-,-,-,-,-,32.7,6.4,6.3,20,-,-,-,2.4,0.1,1.7,0.6,-,-,-,-,-,-,-,Pierluigi Gollini,7,630,-,-,1,-,-,80.8,-,-,6.34,SerieA,AS Roma,Goalkeeper,right,"Jun 30, 2027",€1.00m
387,Juventus,24 years old (05-06-2000),"1,82m",France,"Defender (Centre, Right)",2.6,1,1.7,-,-,-,-,-,-,-,0.6,0.1,0.4,0.1,-,2.3,0.3,0.1,0.4,0.6,0.8,-,-,-,,0.6,0.4,-,0.3,0.1,72.9,2.3,1.3,66.1,3.1,0.7,0.2,-,-,-,-,0.3,-,0.1,0.2,1.4,0.2,1.6,Pierre Kalulu,23(4),2186,1,-,2,-,0.3,93.9,1,-,6.63,SerieA,Juventus FC,Centre-Back,right,"Jun 30, 2025",€26.00m
388,Fiorentina,20 years old (20-02-2005),"1,85m",Italy,Defender (Centre),3.5,2.1,1.4,-,-,-,-,-,-,-,0.6,0.2,0.4,0.2,-,3.2,-,-,-,0.4,0.7,-,-,-,,0.8,0.2,-,0.2,-,36.5,2,2.2,29.4,2.8,0.4,0.1,-,-,-,-,0.1,-,-,0.1,1.3,0.2,1.5,Pietro Comuzzo,21(9),1989,-,-,5,-,0.1,86.1,2.1,-,6.54,SerieA,ACF Fiorentina,Centre-Back,right,"Jun 30, 2028",€25.00m
389,Empoli,24 years old (17-03-2001),"1,89m",Italy,Forward,2.3,0.3,2,-,-,-,-,-,-,-,-,-,0.2,0.3,-,0.3,0.8,0.5,1.3,0.5,0.9,0.3,0.1,0.2,,-,0.6,-,0.6,0.1,6.3,0.1,-,4.5,1.7,1.5,1.4,-,-,-,-,0.7,0.3,-,0.5,0.6,0.2,0.8,Pietro Pellegri,5(6),413,3,-,3,-,0.7,72.5,0.3,2,6.37,SerieA,FC Empoli,Centre-Forward,right,"Jun 30, 2025",€2.50m
390,Fiorentina,35 years old (08-03-1990),"1,93m",Italy,Goalkeeper,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,25,3,6,16,-,-,-,3.7,1,1.7,1,-,-,-,-,-,-,-,Pietro Terracciano,3,270,-,-,-,-,-,76,-,-,6.93,SerieA,ACF Fiorentina,Goalkeeper,right,"Jun 30, 2026",€1.50m
391,Inter,30 years old (20-05-1994),"1,80m",Poland,"Midfielder (Centre, Left, Right)",0.5,0.4,0.1,-,-,-,-,-,0.1,0.1,0.2,0.1,0.2,-,-,0.4,0.5,0.3,0.7,0.7,0.3,0.1,0.1,-,,0.3,0.6,-,0.5,-,25.2,0.8,0.3,22.4,1.7,0.3,0.3,-,-,-,-,0.7,0.3,-,0.3,0.5,0.3,0.8,Piotr Zielinski,6(17),840,2,2,-,-,0.7,91.9,0.4,-,6.47,SerieA,Inter Milan,Central Midfield,both,"Jun 30, 2028",€14.00m
392,Parma Calcio 1913,25 years old (10-07-1999),"1,83m",Sweden,"Attacking Midfielder (Left, Right), Forward",0.9,0.3,0.6,-,-,-,-,-,-,-,-,-,0.4,0.2,-,0.3,1,0.7,1.7,0.5,0.5,-,-,-,,0.7,0.3,-,0.3,0.1,9.7,0.1,0.1,7.1,2.2,1.1,0.4,-,-,-,-,0.9,0.3,-,0.6,0.6,0.3,0.9,Pontus Almqvist,10(19),1109,1,1,5,-,0.9,75.4,0.3,-,6.33,SerieA,Parma Calcio 1913,Right Winger,left,"Jun 30, 2027",€2.50m
393,Napoli,22 years old (19-05-2002),"1,91m",Spain,Defender (Centre),1,0.5,0.5,-,-,-,-,-,-,-,0.3,-,-,0.3,-,1,-,-,-,0.5,0.5,-,-,-,,0.3,-,-,-,-,29.5,3.5,0.3,25.3,0.5,0.3,-,-,-,-,-,0.5,0.3,0.3,-,0.3,0.3,0.5,Rafa Marin,1(3),139,-,-,1,-,0.5,97.5,0.5,-,6.34,SerieA,SSC Napoli,Centre-Back,right,"Jun 30, 2029",€7.00m
394,AC Milan,25 years old (10-06-1999),"1,88m",Portugal,"Attacking Midfielder (Centre, Left), Forward",1.5,0.8,0.7,0.1,-,-,-,-,0.2,0.3,-,-,0.4,0.1,-,0.1,2.1,1.8,3.8,1.6,0.5,0.2,0.2,-,,0.2,1.8,0.1,1.7,0.2,23.4,0.8,0.5,17.3,4.8,1.5,1.1,-,-,-,-,2,0.4,0.1,1.5,0.4,0.5,1,Rafael Leao,25(7),2246,7,8,4,-,2,77,0.8,4,7.06,SerieA,AC Milan,Left Winger,right,"Jun 30, 2028",€75.00m
395,Atalanta,34 years old (10-10-1990),"1,85m",Italy,Defender (Centre),1,0.9,0.1,-,-,-,-,-,-,-,0.2,-,0.6,0.1,-,1,0.1,0.2,0.3,0.2,0.6,-,-,-,,0.7,0.3,-,0.3,-,27,0.5,1.2,23.6,1.7,0.6,0.3,-,-,-,-,0.3,0.2,-,0.1,1,0.7,1.7,Rafael Toloi,2(8),418,-,-,1,-,0.3,89.3,0.9,1,6.44,SerieA,Atalanta BC,Centre-Back,right,"Jun 30, 2025",€1.50m
396,Juventus,26 years old (05-12-1998),"1,87m",France,"Attacking Midfielder (Centre, Left, Right), Forward",2.2,0.7,1.5,-,-,-,-,-,0.1,0.1,-,-,0.4,-,-,0.2,1.8,1.1,2.8,1.3,1.8,0.5,0.5,-,,0.1,1.2,-,1.2,0.3,12.9,0.2,-,9.3,3.5,2.3,0.8,-,-,-,-,1.6,0.1,-,1.5,0.7,0.1,0.8,Randal Kolo Muani,9(3),852,6,1,-,-,1.6,72.9,0.7,2,6.87,SerieA,Juventus FC,Centre-Forward,right,"Jun 30, 2025",€30.00m
397,Atalanta,24 years old (17-05-2000),"1,88m",Italy,Midfielder (Right),1.5,0.8,0.7,0.1,-,-,-,-,0.2,0.3,0.1,0.3,0.3,0.1,-,1.1,0.9,0.7,1.5,1.1,0.5,-,-,-,,0.6,1,0.3,0.7,-,27.9,0.8,1,22.8,3.3,0.9,0.3,-,-,-,-,0.5,0.1,-,0.4,0.8,0.3,1,Raoul Bellanova,24(6),2130,-,8,3,-,0.5,84.5,0.8,-,6.83,SerieA,Atalanta BC,Right Midfield,right,"Jun 30, 2029",€22.00m
